model	rho	rep	v_recovery	parcel	kappa
MixVMF (K = 11)	0.2	14	0.9913265109062195	0	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	1	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	2	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	3	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	4	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	5	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	6	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	7	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	8	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	9	11.696937561035156
MixVMF (K = 11)	0.2	14	0.9913265109062195	10	11.696937561035156
MixVMF (K = 11)	0.2	15	0.9946279525756836	0	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	1	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	2	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	3	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	4	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	5	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	6	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	7	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	8	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	9	11.754141807556152
MixVMF (K = 11)	0.2	15	0.9946279525756836	10	11.754141807556152
MixVMF (K = 11)	0.2	16	0.991762638092041	0	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	1	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	2	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	3	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	4	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	5	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	6	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	7	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	8	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	9	11.968585014343262
MixVMF (K = 11)	0.2	16	0.991762638092041	10	11.968585014343262
MixVMF (K = 11)	0.2	17	0.9918646812438965	0	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	1	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	2	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	3	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	4	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	5	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	6	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	7	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	8	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	9	12.05521297454834
MixVMF (K = 11)	0.2	17	0.9918646812438965	10	12.05521297454834
MixVMF (K = 11)	0.2	18	0.993269145488739	0	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	1	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	2	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	3	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	4	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	5	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	6	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	7	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	8	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	9	11.831892013549805
MixVMF (K = 11)	0.2	18	0.993269145488739	10	11.831892013549805
MixVMF (K = 11)	0.2	19	0.9922488331794739	0	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	1	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	2	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	3	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	4	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	5	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	6	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	7	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	8	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	9	12.209426879882812
MixVMF (K = 11)	0.2	19	0.9922488331794739	10	12.209426879882812
MixVMF (K = 11)	0.3	0	0.9903818368911743	0	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	1	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	2	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	3	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	4	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	5	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	6	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	7	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	8	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	9	10.730057716369629
MixVMF (K = 11)	0.3	0	0.9903818368911743	10	10.730057716369629
MixVMF (K = 11)	0.3	1	0.9898011088371277	0	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	1	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	2	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	3	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	4	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	5	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	6	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	7	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	8	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	9	10.606410026550293
MixVMF (K = 11)	0.3	1	0.9898011088371277	10	10.606410026550293
MixVMF (K = 11)	0.3	2	0.9908138513565063	0	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	1	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	2	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	3	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	4	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	5	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	6	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	7	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	8	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	9	10.186007499694824
MixVMF (K = 11)	0.3	2	0.9908138513565063	10	10.186007499694824
MixVMF (K = 11)	0.3	3	0.9875813722610474	0	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	1	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	2	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	3	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	4	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	5	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	6	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	7	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	8	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	9	10.756577491760254
MixVMF (K = 11)	0.3	3	0.9875813722610474	10	10.756577491760254
MixVMF (K = 11)	0.3	4	0.9896383285522461	0	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	1	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	2	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	3	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	4	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	5	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	6	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	7	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	8	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	9	10.463766098022461
MixVMF (K = 11)	0.3	4	0.9896383285522461	10	10.463766098022461
MixVMF (K = 11)	0.3	5	0.9923586845397949	0	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	1	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	2	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	3	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	4	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	5	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	6	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	7	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	8	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	9	10.89047622680664
MixVMF (K = 11)	0.3	5	0.9923586845397949	10	10.89047622680664
MixVMF (K = 11)	0.3	6	0.9910441637039185	0	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	1	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	2	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	3	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	4	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	5	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	6	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	7	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	8	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	9	10.355936050415039
MixVMF (K = 11)	0.3	6	0.9910441637039185	10	10.355936050415039
MixVMF (K = 11)	0.3	7	0.9883588552474976	0	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	1	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	2	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	3	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	4	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	5	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	6	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	7	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	8	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	9	10.459970474243164
MixVMF (K = 11)	0.3	7	0.9883588552474976	10	10.459970474243164
MixVMF (K = 11)	0.3	8	0.9932810068130493	0	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	1	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	2	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	3	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	4	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	5	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	6	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	7	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	8	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	9	10.355834007263184
MixVMF (K = 11)	0.3	8	0.9932810068130493	10	10.355834007263184
MixVMF (K = 11)	0.3	9	0.9924308657646179	0	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	1	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	2	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	3	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	4	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	5	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	6	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	7	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	8	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	9	10.52657699584961
MixVMF (K = 11)	0.3	9	0.9924308657646179	10	10.52657699584961
MixVMF (K = 11)	0.3	10	0.9915210008621216	0	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	1	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	2	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	3	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	4	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	5	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	6	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	7	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	8	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	9	10.774986267089844
MixVMF (K = 11)	0.3	10	0.9915210008621216	10	10.774986267089844
MixVMF (K = 11)	0.3	11	0.9899578094482422	0	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	1	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	2	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	3	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	4	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	5	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	6	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	7	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	8	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	9	10.450658798217773
MixVMF (K = 11)	0.3	11	0.9899578094482422	10	10.450658798217773
MixVMF (K = 11)	0.3	12	0.9903241395950317	0	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	1	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	2	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	3	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	4	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	5	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	6	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	7	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	8	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	9	10.887822151184082
MixVMF (K = 11)	0.3	12	0.9903241395950317	10	10.887822151184082
MixVMF (K = 11)	0.3	13	0.9934347867965698	0	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	1	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	2	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	3	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	4	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	5	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	6	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	7	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	8	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	9	10.495620727539062
MixVMF (K = 11)	0.3	13	0.9934347867965698	10	10.495620727539062
MixVMF (K = 11)	0.3	14	0.9934388995170593	0	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	1	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	2	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	3	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	4	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	5	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	6	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	7	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	8	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	9	10.524932861328125
MixVMF (K = 11)	0.3	14	0.9934388995170593	10	10.524932861328125
MixVMF (K = 11)	0.3	15	0.9925836324691772	0	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	1	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	2	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	3	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	4	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	5	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	6	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	7	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	8	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	9	10.534092903137207
MixVMF (K = 11)	0.3	15	0.9925836324691772	10	10.534092903137207
MixVMF (K = 11)	0.3	16	0.9911672472953796	0	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	1	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	2	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	3	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	4	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	5	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	6	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	7	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	8	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	9	10.339865684509277
MixVMF (K = 11)	0.3	16	0.9911672472953796	10	10.339865684509277
MixVMF (K = 11)	0.3	17	0.9907272458076477	0	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	1	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	2	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	3	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	4	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	5	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	6	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	7	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	8	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	9	10.757087707519531
MixVMF (K = 11)	0.3	17	0.9907272458076477	10	10.757087707519531
MixVMF (K = 11)	0.3	18	0.9911673665046692	0	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	1	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	2	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	3	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	4	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	5	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	6	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	7	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	8	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	9	10.584823608398438
MixVMF (K = 11)	0.3	18	0.9911673665046692	10	10.584823608398438
MixVMF (K = 11)	0.3	19	0.9929145574569702	0	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	1	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	2	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	3	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	4	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	5	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	6	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	7	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	8	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	9	10.646475791931152
MixVMF (K = 11)	0.3	19	0.9929145574569702	10	10.646475791931152
MixVMF (K = 11)	0.4	0	0.9906948804855347	0	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	1	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	2	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	3	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	4	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	5	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	6	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	7	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	8	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	9	9.493036270141602
MixVMF (K = 11)	0.4	0	0.9906948804855347	10	9.493036270141602
MixVMF (K = 11)	0.4	1	0.9894458651542664	0	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	1	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	2	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	3	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	4	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	5	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	6	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	7	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	8	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	9	8.994023323059082
MixVMF (K = 11)	0.4	1	0.9894458651542664	10	8.994023323059082
MixVMF (K = 11)	0.4	2	0.9888097643852234	0	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	1	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	2	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	3	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	4	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	5	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	6	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	7	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	8	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	9	9.502872467041016
MixVMF (K = 11)	0.4	2	0.9888097643852234	10	9.502872467041016
MixVMF (K = 11)	0.4	3	0.9926198124885559	0	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	1	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	2	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	3	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	4	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	5	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	6	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	7	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	8	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	9	9.339630126953125
MixVMF (K = 11)	0.4	3	0.9926198124885559	10	9.339630126953125
MixVMF (K = 11)	0.4	4	0.9867925643920898	0	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	1	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	2	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	3	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	4	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	5	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	6	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	7	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	8	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	9	9.331873893737793
MixVMF (K = 11)	0.4	4	0.9867925643920898	10	9.331873893737793
MixVMF (K = 11)	0.4	5	0.9914727210998535	0	9.414298057556152
MixVMF (K = 11)	0.4	5	0.9914727210998535	1	9.414298057556152
MixVMF (K = 11)	0.4	5	0.9914727210998535	2	9.414298057556152
MixVMF (K = 11)	0.4	5	0.9914727210998535	3	9.414298057556152
MixVMF (K = 11)	0.4	5	0.9914727210998535	4	9.414298057556152
MixVMF (K = 11)	0.4	5	0.9914727210998535	5	9.414298057556152
MixVMF (K = 11)	0.4	5	0.9914727210998535	6	9.414298057556152
